1	0.23
2	0.25
3	0.19
4	0.35
5	0.27
6	0.04
7	0.16
8	0.27
9	0.3
10	0.36
11	0.46
12	0.24
13	0.26
14	0.1
15	0.27
16	0.15
17	0.19
18	0.21
19	0.16
20	0.21
21	0.28
22	0.29
23	0.19
24	0.09
25	0.11
26	0.06
27	0.26
28	0.35
29	0.28
30	0.1
31	0.32
32	0.23
33	0.24
34	0.25
35	0.36
36	0.26
37	0.16
38	0.32
39	0.22
40	0.19
41	0.27
42	0.17
43	0.16
44	0.26
45	0.21
46	0.35
47	0.33
48	0.28
49	0.32
50	0.2
51	0.39
52	0.32
53	0.36
54	0.22
55	0.26
56	0.18
57	0.28
58	0.36
59	0.13
60	0.11
61	0.25
62	0.28
63	0.2
64	0.13
65	0.13
66	0.37
67	0.24
68	0.29
69	0.35
70	0.4
71	0.13
72	0.02
73	0.24
74	0.14
75	0.27
76	0.26
77	0.2
78	0.29
79	0.27
80	0.26
81	0.09
82	0.27
83	0.3
84	0.29
85	0.16
86	0.34
87	0.1
88	0.13
89	0.25
90	0.25
91	0.33
92	0.34
93	0.18
94	0.43
95	0.34
96	0.25
97	0.15
98	0.22
99	0.07
100	0.19
101	0.24
102	0.13
103	0.35
104	0.17
105	0.35
106	0.09
107	0.25
108	0.46
109	0.25
110	0.2
111	0.02
112	0.18
113	0.08
114	0.28
115	0.12
116	0.26
117	0.31
118	0.3
119	0.11
120	0.31
121	0.38
122	0.22
123	0.26
124	0.2
125	0.33
126	0.31
127	0.21
128	0.23
129	0.34
130	0.33
131	0.23
132	0.28
133	0.11
134	0.27
135	0.32
136	0.24
137	0.16
138	0.34
139	0.14
140	0.25
141	0.28
142	0.19
143	0.18
144	0.28
145	0.29
146	0.17
147	0.2
148	0.17
149	0.14
150	0.18
151	0.37
152	0.21
153	0.28
154	0.2
155	0.31
156	0.24
157	0.25
158	0.37
159	0.15
160	0.2
161	0.22
162	0.19
163	0.17
164	0.32
165	0.25
166	0.3
167	0.26
168	0.29
169	0.27
170	0.35
171	0.27
172	0.24
173	0.37
174	0.33
175	0.3
176	0.32
177	0.34
178	0.3
179	0.2
180	0.27
181	0.31
182	0.28
183	0.01
184	0.19
185	0.19
186	0.12
187	0.23
188	0.24
189	0.09
190	0.21
191	0.45
192	0.17
193	0.27
194	0.24
195	0.27
196	0.24
197	0.15
198	0.23
199	0.49
200	0.23
201	0.31
202	0.4
203	0.2
204	0.02
205	0.18
206	0.23
207	0.11
208	0.3
209	0.16
210	0.11
211	0.03
212	0.32
213	0.23
214	0.19
215	0.23
216	0.18
217	0.27
218	0.19
219	0.52
220	0.15
221	0.34
222	0.33
223	0.25
224	0.3
225	0.19
226	0.21
227	0.17
228	0.25
229	0.4
230	0.05
231	0.24
232	0.24
233	0.43
234	0.23
235	0.28
236	0.14
237	0.46
238	0.15
239	0.29
240	0.25
241	0.22
242	0.37
243	0.16
244	0.04
245	0.17
246	0.31
247	0.47
248	0.1
249	0.33
250	0.3
251	0.17
252	0.35
253	0.18
254	0.34
255	0.28
256	0.25
257	0.12
258	0.2
259	0.02
260	0.18
261	0.19
262	0.34
263	0.23
264	0.27
265	0.22
266	0.23
267	0.24
268	0.27
269	0.15
270	0.23
271	0.15
272	0.23
273	0.44
274	0.3
275	0.24
276	0.25
277	0.3
278	0.31
279	0.12
280	0.29
281	0.3
282	0.16
283	0.15
284	0.35
285	0.16
286	0.25
287	0.21
288	0.21
289	0.26
290	0.15
291	0.25
292	0.24
293	0.21
294	0.54
295	0.19
296	0.21
297	0.24
298	0.22
299	0.36
300	0.22
301	0.43
302	0.34
303	0.32
304	0.11
305	0.12
306	0.17
307	0.28
308	0.21
309	0.27
310	0.23
311	0.29
312	0.22
313	0.18
314	0.42
315	0.19
316	0.16
317	0.32
318	0.45
319	0.38
320	0.23
321	0.36
322	0.23
323	0.37
324	0.27
325	0.29
326	0.24
327	0.17
328	0.28
329	0.2
330	0.08
331	0.32
332	0.2
333	0.29
334	0.29
335	0.33
336	0.25
337	0.13
338	0.18
339	0.24
340	0.12
341	0.13
342	0.19
343	0.27
344	0.22
345	0.46
346	0.22
347	0.29
348	0.23
349	0.19
350	0.14
351	0.4
352	0.01
353	0.24
354	0.3
355	0.15
356	0.16
357	0.13
358	0.4
359	0.35
360	0.42
361	0.08
362	0.26
363	0.19
364	0.34
365	0.17
366	0.2
367	0.4
368	0.14
369	0.22
370	0.35
371	0.14
372	0.11
373	0.34
374	0.26
375	0.3
376	0.29
377	0.2
378	0.12
379	0.32
380	0.32
381	0.2
382	0.1
383	0.35
384	0.2
385	0.31
386	0.1
387	0.32
388	0.24
389	0.22
390	0.14
391	0.22
392	0.23
393	0.21
394	0.38
395	0.21
396	0.21
397	0.44
398	0.14
399	0.24
400	0.3
401	0.34
402	0.38
403	0.32
404	0.23
405	0.04
406	0.34
407	0.31
408	0.17
409	0.34
410	0.19
411	0.27
412	0.23
413	0.25
414	0.26
415	0.39
416	0.27
417	0.37
418	0.28
419	0.19
420	0.17
421	0.23
422	0.35
423	0.29
424	0.26
425	0.18
426	0.09
427	0.03
428	0.32
429	0.09
430	0.3
431	0.2
432	0.32
433	0.15
434	0.27
435	0.2
436	0.36
437	0.2
438	0.24
439	0.3
440	0.15
441	0.33
442	0.34
443	0.05
444	0.28
445	0.14
446	0.15
447	0.08
448	0.19
449	0.29
450	0.28
451	0.04
452	0.38
453	0.23
454	0.31
455	0.3
456	0.07
457	0.36
458	0.29
459	0.27
460	0.13
461	0.34
462	0.31
463	0.34
464	0.1
465	0.23
466	0.23
467	0.13
468	0.29
469	0.29
470	0.35
471	0.11
472	0.27
473	0.25
474	0.44
475	0.2
476	0.18
477	0.12
478	0.11
479	0.18
480	0.36
481	0.24
482	0.18
483	0.21
484	0.12
485	0.3
486	0.35
487	0.19
488	0.31
489	0.24
490	0.29
491	0.35
492	0.2
493	0.24
494	0.31
495	0.07
496	0.34
497	0.34
498	0.28
499	0.17
500	0.09
501	0.26
502	0.29
503	0.23
504	0.32
505	0.2
506	0.34
507	0.29
508	0.25
509	0.38
510	0.39
511	0.27
512	0.05
513	0.38
514	0.29
515	0.29
516	0.13
517	0.14
518	0.4
519	0.3
520	0.26
521	0.2
522	0.24
523	0.27
524	0.2
525	0.27
526	0.29
527	0.15
528	0.22
529	0.24
530	0.19
531	0.2
532	0.32
