1	0.45
2	0.4
3	0.39
4	0.46
5	0.52
6	0.3
7	0.18
8	0.38
9	0.54
10	0.19
11	0.38
12	0.37
13	0.34
14	0.32
15	0.29
16	0.26
17	0.45
18	0.4
19	0.23
20	0.43
21	0.45
22	0.46
23	0.51
24	0.45
25	0.59
26	0.3
27	0.46
28	0.37
29	0.32
30	0.48
31	0.46
32	0.5
33	0.28
34	0.5
35	0.35
36	0.39
37	0.36
38	0.47
39	0.44
40	0.39
41	0.27
42	0.45
43	0.34
44	0.2
45	0.56
46	0.4
47	0.44
48	0.28
49	0.39
50	0.42
51	0.36
52	0.39
53	0.37
54	0.45
55	0.56
56	0.41
57	0.32
58	0.56
59	0.32
60	0.29
61	0.53
62	0.51
63	0.39
64	0.22
65	0.38
66	0.51
67	0.39
68	0.23
69	0.38
70	0.36
71	0.3
72	0.25
73	0.21
74	0.39
75	0.43
76	0.56
77	0.47
78	0.33
79	0.45
80	0.39
81	0.31
82	0.29
83	0.33
84	0.43
85	0.53
86	0.37
87	0.44
88	0.62
89	0.4
90	0.6
91	0.46
92	0.28
93	0.48
94	0.21
95	0.28
96	0.19
97	0.35
98	0.42
99	0.35
100	0.41
101	0.15
102	0.39
103	0.47
104	0.29
105	0.39
106	0.49
107	0.62
108	0.41
109	0.38
110	0.49
111	0.3
112	0.42
113	0.2
114	0.31
115	0.38
116	0.37
117	0.25
118	0.36
119	0.67
120	0.35
121	0.33
122	0.18
123	0.48
124	0.42
125	0.49
126	0.32
127	0.38
128	0.54
129	0.38
130	0.25
131	0.74
132	0.49
133	0.36
134	0.39
135	0.38
136	0.49
137	0.31
138	0.24
139	0.34
140	0.52
141	0.34
142	0.31
143	0.39
144	0.48
145	0.3
146	0.41
147	0.6
148	0.5
149	0.38
150	0.37
151	0.49
152	0.33
153	0.4
154	0.5
155	0.38
156	0.43
157	0.33
158	0.34
159	0.53
160	0.37
161	0.49
162	0.3
163	0.54
164	0.44
165	0.35
166	0.44
167	0.28
168	0.4
169	0.44
170	0.36
171	0.49
172	0.37
173	0.1
174	0.26
175	0.4
176	0.33
177	0.33
178	0.3
179	0.3
180	0.57
181	0.36
182	0.42
183	0.47
184	0.36
185	0.22
186	0.31
187	0.37
188	0.2
189	0.48
190	0.33
191	0.53
192	0.38
193	0.15
194	0.54
195	0.26
196	0.55
197	0.46
198	0.41
199	0.32
200	0.47
201	0.49
202	0.41
203	0.33
204	0.24
205	0.38
206	0.46
207	0.46
208	0.38
209	0.33
210	0.44
211	0.3
212	0.32
213	0.45
214	0.39
215	0.45
216	0.34
217	0.22
218	0.48
219	0.41
220	0.51
221	0.4
222	0.51
223	0.3
224	0.53
225	0.17
226	0.24
227	0.47
228	0.41
229	0.44
230	0.48
231	0.32
232	0.45
233	0.38
234	0.45
235	0.36
236	0.48
237	0.54
238	0.51
239	0.21
240	0.48
241	0.5
242	0.42
243	0.23
244	0.43
245	0.46
246	0.44
247	0.46
248	0.35
249	0.46
250	0.15
251	0.4
252	0.42
253	0.44
254	0.46
255	0.24
256	0.43
257	0.32
258	0.41
259	0.31
260	0.37
261	0.48
262	0.54
263	0.46
264	0.28
265	0.36
266	0.2
267	0.49
268	0.34
269	0.25
270	0.35
271	0.37
272	0.25
273	0.33
274	0.58
275	0.45
276	0.24
277	0.36
278	0.36
279	0.32
280	0.41
281	0.42
282	0.52
283	0.25
284	0.48
285	0.38
286	0.49
287	0.64
288	0.35
289	0.45
290	0.42
291	0.43
292	0.4
293	0.55
294	0.49
295	0.41
296	0.42
297	0.37
298	0.51
299	0.35
300	0.59
301	0.55
302	0.18
303	0.52
304	0.22
305	0.5
306	0.51
307	0.44
308	0.55
309	0.44
310	0.45
311	0.4
312	0.38
313	0.34
314	0.43
315	0.33
316	0.32
317	0.27
318	0.41
319	0.42
320	0.38
321	0.34
322	0.7
323	0.36
324	0.34
325	0.49
326	0.48
